Nonce,Incoming/Outgoing,Transaction Status,Category,Recipient Name,Token,Token Symbol,Tag,Token Amount,USD Amount,From Address,To Address,Description,Transaction Hash,Executed at,Transaction fees
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xbedb0767c1508737b1252ce32C882DAB0adD62FC,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xaeE6b099f09142f95d0680C379c82C0A3D306a64,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xAb36504F7fCbaFeE89426e4F339981DDeCFB9566,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xD6f7A9053573982d3c5706f9577Dda8beAe0897e,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x36aA8b439049e47D722EA7dEFdE24EF958E21281,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x56fCca6Db2780B1AccA2CDd875882E9D16e8c401,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x6274bb70bf29a264670251967d8406820738ECCB,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x73a6Ca6Ecf3Ff2c0FcE4DB608e5F908be861cd85,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x2fB6eB85B43A5bF6a672eC9E03cC7f528fAAe40a,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x2B2e9D15264452e032FBAf851d38bA0d9d4CB536,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x21d14E2c2BFCFa07de7999E08C4b0256293dE748,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xB300CfaF0E4e3fBfe0c4b056277a526768887944,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.8,19.88,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xC8160b24922664d9b3CF7f0acBC149dC33917d15,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2,49.7,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xcE56393ca6806A3d4e613Dfec05FA6588570f2CE,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xeEEC0e4927704ab3BBE5df7F4EfFa818b43665a3,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x219eC790Bf28A654f99E2815ea17F1896971B3e1,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x9E8b95322c194Db3136a52A7DD46ea78D95B16D3,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3dD4884Dbe480fC8751b932314095a2BBD88F373,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xfbFBe760c7df2574cC218d7DFa428BAebE05B583,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2,49.7,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x367957dF62F5bbbe24AC8D923968B4A560BA0C30,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x97F2730db0468608e6a738000C2000f45A378058,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x296C67655be45C491e1fb9De61e611166BfdfCB8,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x8776f66E728D5c40940fE6218411A6d90e399707,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x66d5E2840Abb97FebA4b471ee877E750dFb8271e,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x54021E58aF1756dc70CE7034d7636De2D2f1fA74,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
33,Outgoing,Success,Reimbursement,,ETH,ETH,,0.005826982,17.86,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xff8d58f85a4f7199c4b9461f787cd456ad30e594,Signer Gas,0xa146db4e31affdda2f2d5bb92f36f65b97eb570c4bdc4329c6f69ec5941eedc4,26-04-2022 16:04:00 -04:00,0.009023 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,300,299.43,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7F20eA71cdC413237135a249895c3cFAF333ae19,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,300,299.43,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x385fFdc5cFDE800B3625A5a323a8b16677F044a2,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,4000,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xb15C52e93B3A076EC381Ac72E36Dc9CDb45ad9bb,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x0Ba43bAe4613E03492e4C17Af3B014B6c3202B9d,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xf7AA4d292791478cfD169bD8F548EA338D91ecF0,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x20d27e1cac24a4851f98f0Cd676Ab973AAFcbEE1,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7a0493e7ebac6B95DF744B8B01CbE097EbCA054d,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x51691b6E95aF4ADE00C656fbB1DD78b42DDa9B60,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x4c144c3F0fef264bc59F390eD7066D376cE4799C,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xdddd6e19c5B7d34Ae7c70c66def45A0CD2DdC248,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,600,598.86,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xd1aCd160535F763D9f343E3E7DAffbaDc7d6787c,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,600,598.86,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xCd8952738C29e5A7636dFb862112D427B466F833,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,600,598.86,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x18612addaB24b5b5dFEDA6425c6B89A2048C36Fb,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,600,598.86,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xE18B265F2433Edef037a018B63cF0A810Ffc5936,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,600,598.86,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7bC06426C05Ad5FD30365993376d0e6Db98821f2,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
31,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,600,598.86,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3497a07684658042de0446fc8bCa6595b80d38f3,Contributor Payments: Mar 2022,0x4489ba9bec98c1116fffb17943837945dfe7ba3de12ace38d099cd15bc88f1c5,20-04-2022 21:04:00 -04:00,0.024003 ETH
30,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7.978723404,74.84,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x91707502A8DFDC523f7a6f2c218cC9a52777d5ad,Bounties: Reviewers: Uniswap (Batch 3),0x89e0799c52e6c9c36dfda80eb6ded96bf54ea94373d8d767c23ab04fd1bdc0ad,20-04-2022 21:04:00 -04:00,0.008516 ETH
30,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,22.60638298,212.07,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xAfB5853Ba41eE4d8886eD66793535218bEc8F1A9,Bounties: Reviewers: Uniswap (Batch 3),0x89e0799c52e6c9c36dfda80eb6ded96bf54ea94373d8d767c23ab04fd1bdc0ad,20-04-2022 21:04:00 -04:00,0.008516 ETH
30,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,13.29787234,124.74,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xEF74618f4937BFe6a8F2b945a9Dc18B8072B4E34,Bounties: Reviewers: Uniswap (Batch 3),0x89e0799c52e6c9c36dfda80eb6ded96bf54ea94373d8d767c23ab04fd1bdc0ad,20-04-2022 21:04:00 -04:00,0.008516 ETH
30,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.64893617,62.37,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3497a07684658042de0446fc8bCa6595b80d38f3,Bounties: Reviewers: Uniswap (Batch 3),0x89e0799c52e6c9c36dfda80eb6ded96bf54ea94373d8d767c23ab04fd1bdc0ad,20-04-2022 21:04:00 -04:00,0.008516 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,31.91489362,300.43,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xAfB5853Ba41eE4d8886eD66793535218bEc8F1A9,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,63.82978723,600.86,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xE69731a83942227E45528Ff9Db9E35bC9e035497,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,85.10638298,801.14,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x18612addaB24b5b5dFEDA6425c6B89A2048C36Fb,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,47.87234043,450.64,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x91707502A8DFDC523f7a6f2c218cC9a52777d5ad,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,15.95744681,150.21,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7c855e1bF411Ab5975235bC8C74E032615073044,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,58.5106383,550.78,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x52F58796dA5B8D462b4FBE63dc3414D42A9776B9,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,31.91489362,300.43,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x0331C1Ce75F315a49849BE77B6a37b1959eBb1EB,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,37.23404255,350.5,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x267C4f42ec0D443a3268fA4aFdA0Aa37c25A205F,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,42.55319149,400.57,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xFCdbEF56E3351880E216f59F0cAbEc95D31de7CC,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,15.95744681,150.21,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x86874Bf84F0D27dcfc6c4c34ab99AAD8Ced8d892,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,53.19148936,500.71,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xeB9d856C73a624da354fD3bEC616E8Cc7ffc56f9,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,37.23404255,350.5,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x9DF9A3B2894f43bE2eEc3825dabE55BDF2d9080e,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,15.95744681,150.21,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xad95EB0b0BF4739ab1b79D2D8f1780598d153A8c,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,53.19148936,500.71,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xeA0bCe1a4439304052DAD4114AF345DA40160812,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,31.91489362,300.43,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7b0483982A87268255E94b3595BCE640346d3254,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,31.91489362,300.43,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x80D39e43045cB4e31540b460C4a3352B8FF07b46,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,21.27659574,200.28,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xD6f7A9053573982d3c5706f9577Dda8beAe0897e,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
29,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,42.55319149,400.57,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x021b8D868A589Aad0Dd1297Dce136D31b23BdFE7,Bounties: Analysts: Uniswap (Batch 3),0x0c8afa791c379c4f18cc89f0033e5358715a3bd1f659af0ba329092835b4b310,20-04-2022 21:04:00 -04:00,0.040505 ETH
